osm_type,osm_id,latitude,longitude,industrial,landuse,power,man_made,building,product,plant_source,plant_method,resource,description,source_file
node,4999032223,23.5024536,77.0794642,,,,works,,,,,,,industrial-works.osm.pbf
node,5041026597,17.3637981,82.546551,,,,works,,,,,,,industrial-works.osm.pbf
node,5059714879,26.6231943,76.0149477,,,,works,,,,,,,industrial-works.osm.pbf
node,5072082636,16.6131118,77.9751896,,,,works,,,,,,"Agricultural Products
Plant Seeds
Crop Seeds
Crop Research",industrial-works.osm.pbf
node,5072094278,17.2483141,78.4732248,,,,works,,,,,,,industrial-works.osm.pbf
node,5090942422,10.6139007,76.2041321,,,,works,,,,,,,industrial-works.osm.pbf
node,5144668742,21.5327392,86.8305387,,,,works,,,,,,,industrial-works.osm.pbf
node,5148613523,25.5424381,87.5617286,,,,works,,,,,,,industrial-works.osm.pbf
node,5224414471,10.7904473,78.7689291,,,,works,,,,,,,industrial-works.osm.pbf
node,5243658621,10.5460012,76.5793408,,,,works,,,,,,,industrial-works.osm.pbf
node,5272178152,11.9414661,79.8020246,,,,works,,,,,,,industrial-works.osm.pbf
node,5293574643,27.1844098,83.2519015,,,,works,,,,,,,industrial-works.osm.pbf
node,5293710603,20.5899713,79.6774338,,,,works,,,,,,,industrial-works.osm.pbf
node,5301691722,12.9572131,77.6619371,,,,works,,,,,,,industrial-works.osm.pbf
node,5301754360,31.2148204,75.1974776,,,,works,,,,,,,industrial-works.osm.pbf
node,5309822929,27.1860372,83.2629576,,,,works,,,,,,,industrial-works.osm.pbf
node,5311594591,11.9458505,79.8048609,,,,works,,electronics;wheel;automobile,,,,,industrial-works.osm.pbf
node,5311599256,11.9456878,79.8055715,,,,works,,food;ice_cream,,,,,industrial-works.osm.pbf
node,5311606241,11.9456147,79.8070009,,,,works,,rice,,,,,industrial-works.osm.pbf
node,5320244993,20.5737055,79.8807052,,,,works,,,,,,,industrial-works.osm.pbf
node,5327483058,23.0963308,72.6217813,,,,works,,,,,,,industrial-works.osm.pbf
node,5334575312,27.1573766,83.188536,,,,works,,,,,,,industrial-works.osm.pbf
node,5401418355,22.5526017,72.9728394,,,,works,,,,,,,industrial-works.osm.pbf
node,5445305465,16.4653877,79.9131904,,,,works,,,,,,,industrial-works.osm.pbf
node,5451448964,16.4766697,79.8842219,,,,works,,,,,,,industrial-works.osm.pbf
node,5468954622,22.3058184,73.3926916,,,,works,,,,,,,industrial-works.osm.pbf
node,5472799655,26.5911032,88.4999156,,,,works,,,,,,,industrial-works.osm.pbf
node,5479440650,23.2733147,77.3195192,,,,works,,,,,,,industrial-works.osm.pbf
node,5490011891,13.0766523,80.1813734,,,,works,,,,,,,industrial-works.osm.pbf
node,5499159035,13.0348889,80.1005489,,,,works,,plastic;paper_POS_rolls,,,,,industrial-works.osm.pbf
node,5501955621,22.730595,88.3427424,,,,works,,,,,,,industrial-works.osm.pbf
node,5574994789,11.9348589,79.8236396,,,,works,,Soda,,,,,industrial-works.osm.pbf
node,5601012873,10.8652576,76.885797,,,,works,,,,,,,industrial-works.osm.pbf
node,5614483225,13.8897952,75.6691171,,,,works,,steel;iorn,,,,,industrial-works.osm.pbf
node,5626074436,17.6650102,83.2126578,,,,works,,,,,,,industrial-works.osm.pbf
node,5645317920,14.4819108,78.7186806,,,,works,,,,,,,industrial-works.osm.pbf
node,5646147189,14.5902565,74.8163723,,,,works,,machinery;metal,,,,,industrial-works.osm.pbf
node,5659102726,23.130888,70.0748183,,,,works,,,,,,,industrial-works.osm.pbf
node,5683861162,18.1600351,78.8967806,,,,works,,,,,,,industrial-works.osm.pbf
node,5683878976,16.9413995,78.1737265,,,,works,,,,,,,industrial-works.osm.pbf
node,5690889325,19.0074469,76.9454261,,,,works,,,,,,,industrial-works.osm.pbf
node,5712632666,30.4537626,75.345376,,,,works,,bus_body;steel_bus_body;busbodybuilder;buses;busbodymanufacturer;gcbuses;gc;gobindcoach;gobind;coach;coachbuilder;coachmanufacturer;gobindbuses;gobindbus;gobindbusbody;gobindmotors;hargobindcoach;hargobindcoachbuilders;hargobindcoachbuilder;hargobindcoach,,,,,industrial-works.osm.pbf
node,5748582367,10.7458745,76.0250725,,,,works,,,,,,,industrial-works.osm.pbf
node,5755951121,30.3360187,76.8804009,,,,works,,,,,,,industrial-works.osm.pbf
node,5786575202,15.3516743,76.4926049,,,,works,,,,,,,industrial-works.osm.pbf
node,5792057425,23.2458687,72.6287986,,,,works,,,,,,,industrial-works.osm.pbf
node,5817985653,18.2183726,76.1567372,,,,works,,,,,,,industrial-works.osm.pbf
node,5820474147,15.460227,73.96912,,,,works,,,,,,,industrial-works.osm.pbf
node,5820474148,15.4606276,73.9705163,,,,works,,,,,,,industrial-works.osm.pbf
node,5860366576,9.7484287,76.3622091,,,,works,,cement,,,,,industrial-works.osm.pbf
node,5893838819,10.3376471,79.3819486,,,,works,,,,,,,industrial-works.osm.pbf
node,5907851517,10.5588698,76.2392054,,,,works,,,,,,,industrial-works.osm.pbf
node,5909537083,19.1675987,73.4461913,,,,works,,,,,,,industrial-works.osm.pbf
node,5965559464,9.941929,78.1493794,,,,works,,food,,,,"Established in the year 1962, Ruby food is one of the leading manufacturers in the food industry in Madurai, TN, India for more than 50 years. We have a wide range of products from flavoured milk, fruit drinks and traditional drinks.",industrial-works.osm.pbf
node,6016490290,25.1955377,84.9964862,,,,works,,,,,,,industrial-works.osm.pbf
node,6068260985,22.9876385,72.4986666,,,,works,,,,,,,industrial-works.osm.pbf
node,6106033348,19.089805,82.1718118,,,,works,,,,,,,industrial-works.osm.pbf
node,6139847329,19.9356197,79.887872,,,,works,,rice,,,,,industrial-works.osm.pbf
node,6149217741,23.3660643,91.2493929,,,,works,,,,,,,industrial-works.osm.pbf
node,6150738227,19.9351687,79.8920913,,,,works,,rice,,,,,industrial-works.osm.pbf
node,6150738228,19.9357343,79.8920246,,,,works,,rice,,,,,industrial-works.osm.pbf
node,6155071295,10.5791302,76.0396921,,,,works,,,,,,,industrial-works.osm.pbf
node,6169940120,18.0013895,74.4227277,,,,works,,,,,,,industrial-works.osm.pbf
node,6175893202,19.929998,79.8927922,,,,works,,,,,,,industrial-works.osm.pbf
node,6177813077,23.3845863,91.2338296,,,,works,,,,,,,industrial-works.osm.pbf
node,6180073982,23.3430193,91.2652785,,,,works,,,,,,,industrial-works.osm.pbf
node,6180977760,19.9367476,79.8876395,,,,works,,,,,,,industrial-works.osm.pbf
node,6181003330,19.9397623,79.8882093,,,,works,,,,,,,industrial-works.osm.pbf
node,6219037342,21.2049532,79.1494721,,,,works,,,,,,,industrial-works.osm.pbf
node,6227566329,21.2014598,79.1427103,,,,works,,,,,,,industrial-works.osm.pbf
node,6236173035,9.3670366,76.4744433,,,,works,,,,,,,industrial-works.osm.pbf
node,6261330777,16.1321126,80.1917962,,,,works,,,,,,,industrial-works.osm.pbf
node,6273534634,17.2692599,78.5395689,,,,works,,,,,,,industrial-works.osm.pbf
node,6356271633,31.6266757,76.0994991,,,,works,,,,,,,industrial-works.osm.pbf
node,6361061942,22.4763638,72.6257256,,,,works,,,,,,,industrial-works.osm.pbf
node,6372427563,16.7557253,81.0298582,,,,works,,food,,,,,industrial-works.osm.pbf
node,6422581419,19.380451,85.0519475,,,,works,,,,,,,industrial-works.osm.pbf
node,6422581420,19.3799064,85.0537363,,,,works,,,,,,,industrial-works.osm.pbf
node,6439721471,30.8963227,75.8612429,,,,works,,electroplating,,,,ELectroplating work,industrial-works.osm.pbf
node,6445035685,22.9628347,72.5985939,,,,works,,,,,,,industrial-works.osm.pbf
node,6466480173,18.7815336,73.7469706,,,,works,,,,,,,industrial-works.osm.pbf
node,6466480174,18.7815336,73.7451467,,,,works,,,,,,,industrial-works.osm.pbf
node,6468953783,28.4149485,77.0534208,,,,works,,,,,,,industrial-works.osm.pbf
node,6501779293,18.5830969,73.7316902,,,,works,,,,,,,industrial-works.osm.pbf
node,6501779294,18.5836791,73.7317037,,,,works,,,,,,,industrial-works.osm.pbf
node,6501779295,18.5842257,73.7308293,,,,works,,,,,,,industrial-works.osm.pbf
node,6587421898,28.4643523,77.3073518,,,,works,,Peach_finsih;textiles;printing,,,,,industrial-works.osm.pbf
node,6620340643,10.066813,77.0086938,,,,works,,tea,,,,,industrial-works.osm.pbf
node,6779129199,12.5183652,76.8952048,,,,works,,,,,,,industrial-works.osm.pbf
node,6835548385,28.5369029,77.4108464,,,,works,,MEDICAL_DEVICES;MEDICAL_APPARELS;INSULIN_SYRINGE;IV_CANNULA,,,,,industrial-works.osm.pbf
node,6894729427,12.2282155,75.1547871,,,,works,,,,,,,industrial-works.osm.pbf
node,6897694453,9.6470333,77.1656471,,,,works,,,,,,,industrial-works.osm.pbf
node,6917354767,12.2769266,75.1104088,,,,works,,,,,,,industrial-works.osm.pbf
node,6917397656,12.4554352,75.1066152,,,,works,,,,,,,industrial-works.osm.pbf
node,6935358813,18.4682076,79.1936803,,,,works,,,,,,,industrial-works.osm.pbf
node,6953810886,27.2784665,94.0246352,,,,works,,,,,,,industrial-works.osm.pbf
node,6956684749,12.3551717,75.1234425,,,,works,,food,,,,,industrial-works.osm.pbf
node,6956694832,12.3435272,75.1128713,,,,works,,,,,,,industrial-works.osm.pbf
node,6961468738,30.9237746,74.9584904,,,,works,,,,,,,industrial-works.osm.pbf
node,6972497684,10.0698014,76.6050584,,,,works,,tyre,,,,,industrial-works.osm.pbf
node,6977435456,11.3753185,76.0501447,,,,works,,,,,,,industrial-works.osm.pbf
node,6989006753,22.9778264,72.5894443,,,,works,,ICU_Bed;charcoal;Bedside_Furniture;Examination_Couch;OT_Equipment;Crash_Cart;Wheel_Chair;Stretcher;Medical_Furniture_Accessories,,,,,industrial-works.osm.pbf
node,6991875791,23.0290154,72.6923839,,,,works,,machinery;Hydro_Testing_Pump;Barrel_Pump;Drum_Pump;Rotary_Pump;water_jetting_pump;Triplex_Plunger_Pump,,,,,industrial-works.osm.pbf
node,7023459029,23.0425953,69.9205649,,,,works,,,,,,,industrial-works.osm.pbf
node,7040617844,30.8419412,76.1873088,,,,works,,,,,,,industrial-works.osm.pbf
node,7049254324,17.6793736,82.9567175,,,,works,,,,,,,industrial-works.osm.pbf
node,7056060185,20.8577043,78.9699589,,,,works,,,,,,,industrial-works.osm.pbf
node,7069631665,11.3780386,76.7481188,,,,works,,,,,,,industrial-works.osm.pbf
node,7074121934,10.3033971,76.2146704,,,,works,,,,,,,industrial-works.osm.pbf
node,7076750024,10.4776545,76.1625778,,,,works,,,,,,,industrial-works.osm.pbf
node,7076794901,11.1550221,76.1926024,,,,works,,,,,,,industrial-works.osm.pbf
node,7076861220,10.481949,76.0741786,,,,works,,,,,,,industrial-works.osm.pbf
node,7079020451,10.3000218,76.2161264,,,,works,,,,,,,industrial-works.osm.pbf
node,7079259700,10.3982924,76.2646276,,,,works,,,,,,,industrial-works.osm.pbf
node,7079259701,10.3987197,76.2648463,,,,works,,,,,,,industrial-works.osm.pbf
node,7079281178,10.5633645,76.3500452,,,,works,,,,,,,industrial-works.osm.pbf
node,7083348626,12.9355611,79.1494042,,,,works,,,,,,,industrial-works.osm.pbf
node,7083383944,11.1466918,76.1062027,,,,works,,,,,,,industrial-works.osm.pbf
node,7083422133,11.1467233,76.1062241,,,,works,,,,,,,industrial-works.osm.pbf
node,7083505881,9.0882151,76.5561338,,,,works,,,,,,,industrial-works.osm.pbf
node,7083525655,11.1458697,76.1193538,,,,works,,,,,,,industrial-works.osm.pbf
node,7083582028,11.1517819,76.114028,,,,works,,,,,,,industrial-works.osm.pbf
node,7088194198,17.6157653,77.9866738,,,,works,,,,,,,industrial-works.osm.pbf
node,7088280108,18.9545218,79.647649,,,,works,,rice,,,,,industrial-works.osm.pbf
node,7088702250,17.0262305,81.8078945,,,,works,,,,,,,industrial-works.osm.pbf
node,7089359939,8.5454239,76.8908776,,,,works,,,,,,,industrial-works.osm.pbf
node,7095724227,21.1257432,79.1227897,,,,works,,,,,,,industrial-works.osm.pbf
node,7111762714,10.4656355,76.2205128,,,,works,,,,,,,industrial-works.osm.pbf
node,7121427707,10.7200259,76.0813701,,,,works,,,,,,,industrial-works.osm.pbf
node,7121830949,10.5536765,76.1734448,,,,works,,,,,,,industrial-works.osm.pbf
node,7121888638,10.3981463,76.2828009,,,,works,,,,,,,industrial-works.osm.pbf
node,7121930056,10.5163128,76.1720525,,,,works,,,,,,,industrial-works.osm.pbf
node,7123799092,10.4731473,76.2397971,,,,works,,,,,,,industrial-works.osm.pbf
node,7128053560,8.4776035,77.1538607,,,,works,,,,,,,industrial-works.osm.pbf
node,7137335288,23.2272161,72.5083038,,,,works,,,,,,,industrial-works.osm.pbf
node,7169980055,33.9261956,75.1235827,,,,works,,,,,,,industrial-works.osm.pbf
node,7171375206,30.2364485,74.9108692,,,,works,,,,,,,industrial-works.osm.pbf
node,7174374748,17.5483484,80.6059068,,,,works,,,,,,,industrial-works.osm.pbf
node,7195092934,22.4117257,70.0574431,,,,works,,,,,,,industrial-works.osm.pbf
node,7211780777,20.4877592,85.9369425,,,,works,,poultry,,,,"Pasupati Group is committed to poultry, dairy, fish and agricultural farmers. In its journey of last 3 decades it has stood to the test of time and has helped farmers to get their inputs at reasonable price with quality assurance.",industrial-works.osm.pbf
node,7211780778,20.4883105,85.9442011,,,,works,,fish_feed,,,,"Pasupati Group is committed to poultry, dairy, fish and agricultural farmers. In its journey of last 3 decades it has stood to the test of time and has helped farmers to get their inputs at reasonable price with quality assurance.",industrial-works.osm.pbf
node,7211780779,20.5542086,85.9910044,,,,works,,cow_feed,,,,"Pasupati Group is committed to poultry, dairy, fish and agricultural farmers. In its journey of last 3 decades it has stood to the test of time and has helped farmers to get their inputs at reasonable price with quality assurance. ",industrial-works.osm.pbf
node,7213733601,9.5654532,76.6622269,,,,works,,,,,,,industrial-works.osm.pbf
node,7222924301,9.5818158,76.5825238,,,,works,,,,,,,industrial-works.osm.pbf
node,7234792872,22.9708321,69.7240694,,,,works,,,,,,Storage Facility,industrial-works.osm.pbf
node,7244238196,17.4043449,78.5041773,,,,works,,,,,,,industrial-works.osm.pbf
node,7244388406,18.3842598,78.8120741,,,,works,,,,,,,industrial-works.osm.pbf
node,7247149868,18.2726982,80.4773641,,,,works,,,,,,,industrial-works.osm.pbf
node,7266228586,12.8316483,79.8793808,,,,works,,,,,,,industrial-works.osm.pbf
node,7305639714,9.5911286,76.6419119,,,,works,,,,,,,industrial-works.osm.pbf
node,7322025309,9.940916,76.4074839,,,,works,,,,,,,industrial-works.osm.pbf
node,7322388844,9.8728592,76.4865071,,,,works,,,,,,,industrial-works.osm.pbf
node,7324926734,9.905968,76.4622617,,,,works,,,,,,,industrial-works.osm.pbf
node,7324940426,9.9039152,76.4504952,,,,works,,,,,,,industrial-works.osm.pbf
node,7325159523,9.3650736,76.6633523,,,,works,,,,,,,industrial-works.osm.pbf
node,7325439682,9.8960279,76.5378974,,,,works,,,,,,,industrial-works.osm.pbf
node,7325532510,9.6842337,76.6599782,,,,works,,,,,,,industrial-works.osm.pbf
node,7327162173,9.8850164,76.4590935,,,,works,,,,,,,industrial-works.osm.pbf
node,7327237746,9.869119,76.4497939,,,,works,,,,,,,industrial-works.osm.pbf
node,7332981028,9.5676957,76.6872065,,,,works,,,,,,,industrial-works.osm.pbf
node,7334014205,10.1822588,76.3829732,,,,works,,,,,,,industrial-works.osm.pbf
node,7334014225,10.1787175,76.4172297,,,,works,,,,,,,industrial-works.osm.pbf
node,7340016181,9.4670952,76.5677468,,,,works,,,,,,,industrial-works.osm.pbf
node,7342450413,9.6590987,76.7207042,,,,works,,,,,,,industrial-works.osm.pbf
node,7342740513,9.0055393,76.778977,,,,works,,,,,,,industrial-works.osm.pbf
node,7346756602,9.5498452,76.8704567,,,,works,,,,,,,industrial-works.osm.pbf
node,7349826927,9.8622768,76.6965918,,,,works,,,,,,,industrial-works.osm.pbf
node,7353638543,9.9737426,76.4086054,,,,works,,,,,,,industrial-works.osm.pbf
node,7353672468,9.9726899,76.4101304,,,,works,,,,,,,industrial-works.osm.pbf
node,7362086085,30.7884221,75.917675,,,,works,,,,,,,industrial-works.osm.pbf
node,7363797715,9.3698845,76.8477813,,,,works,,,,,,,industrial-works.osm.pbf
node,7366388486,9.2515419,76.7596843,,,,works,,,,,,,industrial-works.osm.pbf
node,7374949519,10.7958064,76.7583879,,,,works,,,,,,,industrial-works.osm.pbf
node,7375139627,10.7941452,76.735588,,,,works,,,,,,,industrial-works.osm.pbf
node,7376093218,9.7484897,76.3640173,,,,works,,,,,,,industrial-works.osm.pbf
node,7376093219,9.749243,76.3640091,,,,works,,,,,,,industrial-works.osm.pbf
node,7384659654,10.6249942,76.102719,,,,works,,,,,,hours-monday to saturday-9AM to 7 PM,industrial-works.osm.pbf
node,7387957743,10.6414576,76.1791059,,,,works,,,,,,,industrial-works.osm.pbf
node,7388390379,11.9320156,75.3567104,,,,works,,,,,,,industrial-works.osm.pbf
node,7390066495,11.7191014,75.54957,,,,works,,,,,,,industrial-works.osm.pbf
node,7398792176,11.6602184,76.1673016,,,,works,,,,,,,industrial-works.osm.pbf
node,7446761909,9.0580131,76.5183321,,,,works,,,,,,,industrial-works.osm.pbf
node,7446814690,9.0554447,76.525206,,,,works,industrial,,,,,,industrial-works.osm.pbf
node,7449153045,10.0151599,76.9374821,,,,works,,,,,,,industrial-works.osm.pbf
node,7452159270,8.9621226,76.6674338,,,,works,,machinery;electronics,,,,,industrial-works.osm.pbf
node,7452159271,8.9620106,76.667531,,,,works,,,,,,,industrial-works.osm.pbf
node,7452159272,8.9622721,76.6679902,,,,works,,,,,,,industrial-works.osm.pbf
node,7452528431,8.7837159,76.6775099,,,,works,,,,,,,industrial-works.osm.pbf
node,7457076249,8.6398086,76.8451774,,,,works,,,,,,,industrial-works.osm.pbf
node,7457367134,8.6389541,76.8356701,,,,works,,,,,,,industrial-works.osm.pbf
node,7458333112,8.9829497,76.9234253,,,,works,,,,,,,industrial-works.osm.pbf
node,7460105889,9.4491461,76.5390104,,,,works,,food,,,,,industrial-works.osm.pbf
node,7460124300,8.6157369,76.9974406,,,,works,,,,,,,industrial-works.osm.pbf
node,7461659799,10.0386405,76.7114918,,,,works,,cocunut_oil,,,,,industrial-works.osm.pbf
node,7462022108,9.0035556,76.6613422,,,,works,,,,,,,industrial-works.osm.pbf
node,7463173798,18.6872376,78.1196412,,,,works,,,,,,,industrial-works.osm.pbf
node,7463259306,9.4913957,76.5364945,,,,works,,,,,,,industrial-works.osm.pbf
node,7463730925,9.4569353,76.5326482,,,,works,,,,,,,industrial-works.osm.pbf
node,7463792492,10.1721143,76.433989,,,,works,,,,,,,industrial-works.osm.pbf
node,7463792505,10.1727775,76.4346638,,,,works,,,,,,,industrial-works.osm.pbf
node,7463792525,10.1740222,76.434449,,,,works,,,,,,,industrial-works.osm.pbf
node,7463792526,10.175394,76.4352037,,,,works,,,,,,,industrial-works.osm.pbf
node,7463792527,10.1746231,76.4357578,,,,works,,,,,,,industrial-works.osm.pbf
node,7463792579,10.1736444,76.4359891,,,,works,,,,,,,industrial-works.osm.pbf
node,7464400087,9.9227132,76.2636635,,,,works,,,,,,,industrial-works.osm.pbf
node,7464797224,9.4924311,76.5528965,,,,works,,,,,,,industrial-works.osm.pbf
node,7465326494,9.743034,76.3127053,,,,works,,,,,,,industrial-works.osm.pbf
node,7465461959,8.7695193,76.8800011,,,,works,,,,,,,industrial-works.osm.pbf
node,7465461960,8.7699286,76.8803014,,,,works,,,,,,,industrial-works.osm.pbf
node,7465493312,9.9383527,76.3710012,,,,works,,,,,,,industrial-works.osm.pbf
node,7465999634,8.7874437,76.7727223,,,,works,,,,,,,industrial-works.osm.pbf
node,7466012749,9.2163704,76.7723644,,,,works,,,,,,,industrial-works.osm.pbf
node,7466332783,9.8472727,76.4116114,,,,works,,,,,,,industrial-works.osm.pbf
node,7466726973,9.4607332,76.5729578,,,,works,industrial,,,,,,industrial-works.osm.pbf
node,7466747456,10.1741702,76.4368051,,,,works,,,,,,,industrial-works.osm.pbf
node,7467559268,10.0161757,76.9528444,,,,works,,,,,,,industrial-works.osm.pbf
node,7467800703,9.7824559,76.5128099,,,,works,,,,,,,industrial-works.osm.pbf
node,7467842104,9.0896026,76.6832415,,,,works,,,,,,,industrial-works.osm.pbf
node,7469390619,9.8112488,76.4303133,,,,works,,,,,,,industrial-works.osm.pbf
node,7471381814,8.9444768,76.7713615,,,,works,,,,,,,industrial-works.osm.pbf
node,7471881138,9.9682314,76.3145231,,,,works,,,,,,,industrial-works.osm.pbf
node,7472139029,9.9325763,77.054953,,,,works,,,,,,,industrial-works.osm.pbf
node,7472428293,9.963891,76.2707961,,,,works,,,,,,TEA MANUFACTURER,industrial-works.osm.pbf
node,7472756224,10.0118222,76.956306,,,,works,,,,,,aluminium vessels store,industrial-works.osm.pbf
node,7472816738,8.5835159,76.8276827,,,,works,,,,,,,industrial-works.osm.pbf
node,7473007131,10.028877,76.3017537,,,,works,,,,,,,industrial-works.osm.pbf
node,7473378398,9.0121647,76.9277297,,,,works,,electrical_conduit;wiring_pipe;upvc_pipe;water_pipe;electrical_fitting;solvent_cement;garden_hoses,,,,,industrial-works.osm.pbf
node,7473576380,9.5650399,76.3283907,,,,works,,,,,,,industrial-works.osm.pbf
node,7474036440,8.7684223,76.8785167,,,,works,,,,,,,industrial-works.osm.pbf
node,7474036455,9.0181866,76.6602026,,,,works,,,,,,,industrial-works.osm.pbf
node,7474971402,8.901168,76.6828689,,,,works,,cashew_nut,,,,,industrial-works.osm.pbf
node,7475262476,9.4881332,76.7043757,,,,works,,,,,,,industrial-works.osm.pbf
node,7475489804,8.4567511,76.9658977,,,,works,,,,,,,industrial-works.osm.pbf
node,7477665832,9.0434188,76.9619342,,,,works,,,,,,,industrial-works.osm.pbf
node,7478280611,9.602701,76.3116402,,,,works,,,,,,,industrial-works.osm.pbf
node,7478339066,11.3370078,75.8171703,,,,works,,,,,,,industrial-works.osm.pbf
node,7478406270,8.8838809,76.6732282,,,,works,,,,,,,industrial-works.osm.pbf
node,7478483126,10.0217987,76.5628459,,,,works,,,,,,,industrial-works.osm.pbf
node,7478517006,8.8844294,76.674666,,,,works,,,,,,,industrial-works.osm.pbf
node,7478530982,8.8843075,76.6752233,,,,works,,automobile,,,,,industrial-works.osm.pbf
node,7479533294,9.5445413,76.5836302,,,,works,,,,,,,industrial-works.osm.pbf
node,7480010591,9.1031825,76.677638,,,,works,,,,,,,industrial-works.osm.pbf
node,7481747681,9.542435,76.3128521,,,,works,,,,,,,industrial-works.osm.pbf
node,7481982103,9.0953897,76.6665664,,,,works,,,,,,,industrial-works.osm.pbf
node,7483570399,11.3366511,75.8159054,,,,works,,,,,,,industrial-works.osm.pbf
node,7484323055,9.6831177,76.7862806,,,,works,,,,,,,industrial-works.osm.pbf
node,7485121285,11.9292268,75.7676392,,,,works,,,,,,,industrial-works.osm.pbf
node,7485366126,9.5160509,76.8166565,,,,works,,,,,,,industrial-works.osm.pbf
node,7485627068,8.8860498,76.6750507,,,,works,,,,,,,industrial-works.osm.pbf
node,7485829308,9.5425046,76.6654348,,,,works,,,,,,,industrial-works.osm.pbf
node,7488451343,8.8037742,76.7624373,,,,works,,,,,,,industrial-works.osm.pbf
node,7488939907,9.9573197,76.6255437,,,,works,,,,,,,industrial-works.osm.pbf
node,7489198476,10.1641088,76.4008064,,,,works,,,,,,,industrial-works.osm.pbf
node,7489838331,9.7935463,76.3460657,,,,works,,,,,,,industrial-works.osm.pbf
node,7491864479,10.4309749,76.2801591,,,,works,,flour,,,,flour mill,industrial-works.osm.pbf
node,7492001196,8.5117305,76.928661,,,,works,,,,,,,industrial-works.osm.pbf
node,7492419105,11.2652502,75.8823603,,,,works,,,,,,,industrial-works.osm.pbf
node,7492701138,10.5919768,76.0944266,,,,works,,,,,,,industrial-works.osm.pbf
node,7494195760,8.895417,76.6822157,,,,works,,,,,,,industrial-works.osm.pbf
node,7494494085,8.9017346,76.677359,,,,works,,food,,,,,industrial-works.osm.pbf
node,7494691367,8.8697518,76.6709555,,,,works,,,,,,,industrial-works.osm.pbf
node,7494749925,8.8932527,76.6713453,,,,works,,,,,,,industrial-works.osm.pbf
node,7494790073,8.901093,76.6669294,,,,works,,,,,,,industrial-works.osm.pbf
node,7494907871,9.2170165,76.7783589,,,,works,,,,,,,industrial-works.osm.pbf
node,7494907872,9.2182715,76.7775892,,,,works,,,,,,,industrial-works.osm.pbf
node,7498304166,9.2169038,76.773055,,,,works,,,,,,,industrial-works.osm.pbf
node,7498744748,9.4262881,76.8550702,,,,works,,,,,,,industrial-works.osm.pbf
node,7498980626,10.0130698,76.3023381,,,,works,,,,,,,industrial-works.osm.pbf
node,7500915844,8.8155085,76.7561135,,,,works,,,,,,,industrial-works.osm.pbf
node,7500991123,10.2619616,76.2889054,,,,works,,machinery;rice,,,,,industrial-works.osm.pbf
node,7501439254,8.9833773,76.6701841,,,,works,,,,,,,industrial-works.osm.pbf
node,7502365040,10.0221816,76.3542959,,,,works,,,,,,,industrial-works.osm.pbf
node,7503170484,9.7041886,76.4826872,,,,works,,,,,,,industrial-works.osm.pbf
node,7503583315,11.121682,76.3496792,,,,works,,food,,,,,industrial-works.osm.pbf
node,7505640653,9.8134784,76.4540605,,,,works,,,,,,,industrial-works.osm.pbf
node,7505779678,10.0823309,76.5568037,,,,works,,,,,,,industrial-works.osm.pbf
node,7505779680,10.0822996,76.556355,,,,works,,,,,,,industrial-works.osm.pbf
node,7505779682,10.0825562,76.5544256,,,,works,,,,,,,industrial-works.osm.pbf
node,7505784987,10.0830913,76.5558956,,,,works,,,,,,,industrial-works.osm.pbf
node,7505784988,10.082852,76.5544009,,,,works,,,,,,,industrial-works.osm.pbf
node,7505784989,10.0832244,76.5543444,,,,works,,,,,,,industrial-works.osm.pbf
node,7505784990,10.0821699,76.5553443,,,,works,,,,,,,industrial-works.osm.pbf
node,7509197271,9.4982213,76.5086829,,,,works,,bricks,,,,,industrial-works.osm.pbf
node,7509545836,9.5015371,76.5069893,,,,works,,lADDER,,,,,industrial-works.osm.pbf
node,7509545837,9.5021951,76.5088096,,,,works,,bricks,,,,,industrial-works.osm.pbf
node,7509545838,9.5015269,76.5072373,,,,works,,bricks,,,,,industrial-works.osm.pbf
node,7509545839,9.5010232,76.5071445,,,,works,,bricks,,,,,industrial-works.osm.pbf
node,7511800012,9.9774723,76.6008306,,,,works,,,,,,,industrial-works.osm.pbf
node,7511800013,9.9772135,76.600954,,,,works,,,,,,,industrial-works.osm.pbf
node,7511894229,11.6810483,75.5488778,,,,works,,,,,,,industrial-works.osm.pbf
node,7511894239,11.6822084,75.5480192,,,,works,,,,,,,industrial-works.osm.pbf
node,7513248387,9.5010586,76.5238584,,,,works,,,,,,,industrial-works.osm.pbf
node,7513857488,10.0876215,76.554651,,,,works,,,,,,,industrial-works.osm.pbf
node,7513857489,10.0871515,76.5562846,,,,works,,,,,,,industrial-works.osm.pbf
node,7513857490,10.0876449,76.5542197,,,,works,,,,,,,industrial-works.osm.pbf
node,7513857491,10.0872351,76.5560037,,,,works,,,,,,,industrial-works.osm.pbf
node,7513857492,10.0877871,76.554233,,,,works,,,,,,,industrial-works.osm.pbf
node,7513857493,10.0875691,76.5545693,,,,works,,,,,,,industrial-works.osm.pbf
node,7513857494,10.0877722,76.5543213,,,,works,,,,,,,industrial-works.osm.pbf
node,7513857495,10.0876636,76.5543764,,,,works,,,,,,,industrial-works.osm.pbf
node,7513857496,10.0876777,76.5540401,,,,works,,,,,,,industrial-works.osm.pbf
node,7513857497,10.0877516,76.554118,,,,works,,,,,,,industrial-works.osm.pbf
node,7513857498,10.0877652,76.5539413,,,,works,,,,,,,industrial-works.osm.pbf
